PlotKey,TreeKey,SpeciesCode,DBH,TotalHeight,Age_BH
56,5921ed6b-13cf-4878-b6bf-1e965e057513,13,12.0,11.0,0.0
56,7d1c3181-e337-4be2-a6d8-2a353e4bbc1c,13,11.8,9.8,0.0
56,0e7ac8f2-a52d-400d-b932-78c9eeb950a8,25,8.9,9.3,0.0
56,d7fc3d1f-5f1e-4aff-8bf2-afde83211c8e,13,10.4,8.8,0.0
56,4d402cf6-d867-45d1-bcf2-4691523c5589,13,10.3,7.2,0.0
56,54ac3cba-6939-43f3-b63c-2cd630df1848,13,8.1,8.2,0.0
56,a4a56945-8d52-476a-82a2-891fcf4668ff,13,7.2,6.6,0.0
56,0fa7c8f8-287e-45ee-a509-8e8f99d01f10,13,8.2,6.7,0.0
56,07a97a81-8821-453d-a857-ce89be0caae5,13,9.4,7.6,0.0
56,1ade26c1-86f5-4a8f-8bfa-9481ed745fa4,13,8.7,7.2,0.0
56,cba37ad6-a49a-49b0-bd6d-116fe0e02865,13,8.2,7.9,0.0
56,2e5a8f1e-3bc1-4ff5-a27c-9872cf62ebdb,25,15.9,11.5,29.0
56,b370c894-2224-4ddb-813d-6a052b36135a,13,8.1,8.2,0.0
56,1ff674d3-c6a3-473e-9c1d-1afd42863772,13,9.2,8.6,0.0
56,86c7c6d8-55ad-45e8-9ed4-ccac49464c5b,13,8.3,7.2,0.0
56,f5e8d601-aabb-4f0b-9de9-35c4fef4e6ff,13,10.0,8.0,0.0
56,1fc92330-fff4-45ea-9c99-86731a7b1759,13,7.5,7.1,0.0
57,7909b066-3d75-4077-b204-219c3b335bab,74,21.9,22.0,0.0
57,df0eccaa-83c5-46cf-870a-ba513a4f50f9,38,13.7,13.9,0.0
57,775491fc-2484-4bd0-8b35-cb6644f937ab,38,18.6,16.7,81.0
57,660c4943-5651-49cb-b3f2-26b1d6f51ce6,38,14.6,17.8,0.0
57,8d0b8bb8-95b2-47d3-abee-faa31fc6fd4e,74,22.7,20.0,0.0
57,7d13e933-e3c4-4b5b-bd93-bea9b781d971,74,24.3,21.1,0.0
57,5bb0c580-0551-4ef1-899f-1ee69f6635fe,38,14.8,16.2,80.0
57,fb3a2945-ef43-4ca0-929e-21c4b168679e,74,21.5,20.6,0.0
57,40850761-11ef-49bd-880c-3de8afb11eee,74,31.5,21.2,88.0
57,22b46810-cb62-4ed8-bace-14d8d1fce274,20,10.7,9.1,0.0
57,54ad4f17-caa2-4ea4-a0b0-1cd91262cb05,74,23.1,18.9,0.0
57,4299691f-ef5f-41b1-b6e6-d04e04716c82,74,18.4,19.4,0.0
57,2dd3e2af-c631-49a1-b698-2d43ba2ce2e2,74,23.0,20.1,0.0
57,820660f7-98a9-4e84-9997-bb07458cdf1b,74,23.8,21.2,0.0
57,ff8ecaac-fb0e-4254-b701-314fcf96af9e,74,20.6,20.3,0.0
57,2a0a8707-4e3e-4467-b37d-53d35422ca02,74,23.9,21.3,0.0
57,16208f09-0c76-4110-9b40-4b835a50ae9b,74,23.4,22.0,0.0
57,0a68fa7b-8efc-4d51-940d-51705550d9b7,20,9.1,7.6,0.0
57,aa38d2e2-ae6f-4547-a000-20a7a61ca0d7,74,25.8,21.8,0.0
57,004a7fa1-363f-4a7f-a066-2bafc5f37454,74,23.5,19.4,0.0
57,cdeb78c6-7af9-44bf-9921-f0a7a76f5dc8,74,21.3,19.8,0.0
57,3f9b3ddd-2268-4116-8100-df519165c3a1,74,23.4,21.8,0.0
57,b74cc14a-aa76-492e-afe7-61c4e1bf5c1a,20,9.8,9.0,0.0
57,3f431abc-19dd-4a67-b030-23f2817a1118,74,27.5,20.8,89.0
57,80bc5427-24a1-4822-b7c6-f7d49d37099f,74,26.8,21.9,0.0
57,77d695f3-ee5a-492c-8ecf-6cafe3fcca1d,74,24.7,21.9,0.0
57,fdf291e3-f7cb-41a6-91b7-f5b05b16d0fe,74,20.9,19.2,0.0
57,3e132038-61f5-49d0-bf04-530d1a414aa8,38,8.2,10.8,0.0
57,40389af1-1471-4a78-9f29-43ef0c13ed53,74,24.0,19.9,0.0
57,7863e1cb-4621-4981-b4b6-2e9570162002,38,12.9,11.4,0.0
57,3b064d67-8049-4260-ab92-f87fad5c5d60,74,24.3,21.1506707708514,0.0
57,ac5c8eae-7a6d-47f8-800d-5043ebc9dd30,74,23.8,19.8,0.0
58,1690c386-9c59-4f23-b079-e9a66dfdba09,3,26.1,18.9,0.0
58,c1301498-a114-4a2d-be5c-080e379d6345,13,17.7,14.9,60.0
58,962d5827-17f5-4197-a64e-cf20b064d584,13,16.3,13.3,0.0
58,79261ab0-b0e1-4a6d-8530-f14ecbf3ad8d,3,19.3,20.5,0.0
58,8ad9c541-b991-4d04-ae22-5241a9199ade,3,19.3,20.1,0.0
58,2383e897-4a43-4527-86b0-d96e1e59e935,13,10.3,12.7,0.0
58,c8da80a8-798e-4965-ab58-2a6b56f137ec,13,12.0,15.1,0.0
58,1ce6511d-0b9c-40d1-ad9c-c0188821e097,20,11.4,12.4,0.0
58,049ef118-a786-492a-8e40-883d72e35232,3,17.6,15.8,0.0
58,50a431b5-e69a-44cc-9faf-5d00df65b571,13,15.4,17.1,0.0
58,7de6cb25-0466-47b1-a139-7a2c7e67ac01,3,34.9,25.0,0.0
58,5bcdcd2e-d2d9-4716-98cc-639e2962cc10,13,12.3,12.1,0.0
58,5a8e2ad6-a236-4675-b722-935de3474c93,3,27.8,16.4,0.0
58,c779bf9d-8453-4508-bf12-1e127a3075b6,13,9.5,9.8,71.0
58,b3a7a815-dd23-4c68-bac3-6ab61f458a18,74,13.1,16.1,0.0
58,591a6f68-8df0-49ab-b39d-3fff5ab876db,13,8.9,9.3,0.0
58,69519b73-e07e-475a-b026-032d31c507de,74,20.4,18.8,0.0
58,e96f705f-efd8-4e5f-9273-a87f0c953d83,3,21.3,19.7,0.0
58,01db24a4-d659-41d5-94b1-a4ab059a4a47,3,20.6,18.1,0.0
58,ecfbb79a-27cd-41ef-97ac-34dab19c4887,38,13.4,13.4,0.0
58,853f69e5-19c8-45f5-8014-1fc472725fb4,3,22.3,18.4,0.0
58,537aab13-99a3-4184-a8d4-4dae5ac08cec,3,26.9,23.9,0.0
58,b9e128b2-ff97-47b7-895b-f9798688543a,38,7.9,11.9,0.0
58,3e4ceefb-424e-4c65-b096-0f8c1090a2ac,13,16.0,17.2,0.0
58,094ab862-234c-40a6-b2c8-6b7499a531a0,74,11.9,17.0,0.0
58,f53bf019-4a2b-446d-b312-cfdee8e25b5e,74,18.5,19.6,0.0
58,148a60ef-ee19-4c99-b14b-66b439c25bcb,13,12.2,13.9,0.0
58,84410754-8de1-4b3a-bff4-cb3be2633d7f,20,8.3,9.6,0.0
58,d101993a-4b17-49e3-b8ed-b22d09ce5bb5,74,17.3,17.3,0.0
58,754b425a-b7d0-4ecd-b1a2-14b2cb17e505,20,8.3,8.9,0.0
58,28044ef8-933e-49c2-aa69-9d058599e989,38,8.7,9.6,0.0
58,496e4fd8-fa33-49bf-a0c8-cad56f4352e6,20,9.6,11.2,0.0
58,0396576a-3695-47db-b5ca-e034cf1a6243,38,7.6,11.5,0.0
58,e0aa134b-5ee2-427e-9397-25bff59b42b3,38,10.2,14.7,0.0
58,f441b751-579c-410d-9fbb-e1c5c0e0ecb4,20,9.9,9.4,0.0
58,1cb32c66-0175-43ca-a71e-387e9736f96d,13,9.4,12.1,0.0
58,76ffbe84-17b5-49d6-bc27-b55d4ca1c342,13,23.3,20.2,66.0
58,65d32f03-63ba-4f12-85c1-b8d8200a1fee,13,16.4,16.0,0.0
58,8b15d171-26e8-43ab-990c-51b60515797c,13,9.7,10.3,0.0
58,bebd2fda-ddc7-43ca-a362-1d19a23564d1,38,8.9,12.9,0.0
58,36ec309f-53ed-446a-8bd7-931b20638752,13,11.9,14.8,0.0
58,a01a1d80-b57c-45d1-b1ff-91ff8707852e,20,16.5,14.5,0.0
58,8e4715e8-08e8-44ac-83db-f25b09a24224,3,18.1,17.0,0.0
58,2a96d39f-91f8-4548-ae68-b6a265bb7105,74,8.6,7.4,0.0
58,fedc4a34-4b3e-490c-89a0-9d3a56db96b0,3,33.4,21.8,68.0
58,0ca6d531-a1fe-47c2-88b9-7ad815033882,3,20.9,20.2,0.0
58,5d4871b6-7b41-49a1-9765-a57f430ad618,13,8.8,8.9,0.0
58,35b88dcb-be7b-4ddb-83e0-abfbed77ca81,3,20.6,21.6,0.0
58,57b3bf82-3267-41a2-9f75-d2c067fddc7c,3,24.8,17.3,0.0
58,cb3ed9e6-af1c-43b5-a7df-d5b96e19948f,74,16.4,18.2,0.0
58,53685591-b80e-4378-820e-e3f4692fd47f,74,10.9,15.9,0.0
58,10417920-52f5-45f2-97aa-fae869d940b3,3,24.2,17.7,0.0
58,3bd3ee5d-47ca-4c2a-88b1-1bbb6495ada8,20,7.9,12.5,0.0
58,67716b16-84f2-45b4-a4a1-ceb381d61d8e,20,13.6,11.5,0.0
58,adc7b9b1-467a-421a-8446-017fa92c49bc,3,22.9,20.1,0.0
58,1d19ba33-93a8-41e8-b16c-97b79ea39243,3,21.2,22.5,0.0
58,406c9e89-ff31-4ef8-b2ee-f6fa7dacfe26,20,13.1,13.1,0.0
58,e7313401-5191-4242-ac12-ca5c443247da,74,26.5,21.6,0.0
58,06e2f33e-3809-4581-b80d-b78db7dabcda,20,12.4,12.0,0.0
58,5219d946-f77e-4164-aa56-cbd2f06966d8,3,25.3,18.6,0.0
58,cba06428-d553-48c7-8021-ac5e75068c00,20,12.3,13.3,0.0
59,266187c2-47b3-4daa-82f1-25ea3a7715d7,38,11.3,13.3,0.0
59,28b64fc6-7a8d-4ee6-80be-10178d10d59b,74,17.8,17.0,0.0
59,8989a1bd-c65e-4a60-ba95-574dff31dcdf,38,12.9,15.7,0.0
59,762ba00e-8b13-464c-95f1-3335b3367e13,20,10.0,10.7,0.0
59,4cd80e07-eb1f-4c89-95a8-d3902adbd775,38,10.9,12.7,0.0
59,ca75fe3c-1020-4ff9-84e5-65f9eef0d6c2,74,21.1,18.3,0.0
59,21afe9df-b909-45a3-aee8-5334eaadb5ca,38,14.6,14.7,0.0
59,b264a090-f1fd-4225-ae12-5ac034de15e2,38,11.7,15.1,0.0
59,c0b6bcfe-4745-490a-ad8f-884b1f07b5ae,38,11.1,16.2,0.0
59,bdfc3a05-37f0-4812-adfd-61e7953cdffc,38,12.4,17.0,0.0
59,9ebdaa41-fecd-4866-a027-64d8d043cde5,20,9.7,10.5,0.0
59,a21a1a53-b04c-4f3c-9e98-726925efbfd8,74,20.7,16.3,0.0
59,9f15cb0a-06eb-4b19-857e-9df49e401457,74,20.2,18.6,0.0
59,807587e6-9e26-4667-bf03-c3b9b68f3988,20,7.9,9.9,0.0
59,ca7af823-c5f9-41d4-9b64-35880f6640f9,3,26.0,18.6,0.0
59,a619e6d2-dca9-464b-8260-5fbb74db58e1,38,7.1,12.7,0.0
59,873e4fdd-5a0b-4bfe-98d7-c245754534e8,20,7.6,8.7,0.0
59,21d68fe6-7f55-4c76-b443-9ea9ade15b87,20,12.2,11.8,0.0
59,d8a2dcc8-91db-4226-9a6a-f14861fccabf,20,11.5,12.7,0.0
59,40a991c5-1c14-4bcb-92ad-ea9bd78883ab,38,8.9,12.5,0.0
59,2758e74b-fb02-4bc2-9343-451db7eae2a9,38,7.1,10.6,0.0
59,f8ea4b87-5286-4288-9469-98dc74b296f2,38,11.0,16.2,0.0
59,7199a1ad-6660-4b9c-8285-7780aecaa763,38,8.7,13.7,0.0
59,1cf5fa48-dd9a-4859-96e2-04a745344ad1,20,12.3,13.9,0.0
59,9c501762-8c92-42d6-a289-8577e36c075b,38,7.4,13.2,0.0
59,1decfb74-f06b-449d-9f4c-0987ecbf2307,20,15.5,16.1,0.0
59,55fc9dc2-bc8a-4303-91fe-b31fe8c48492,74,20.9,15.8,0.0
59,10ed7b14-b0b7-485c-92fa-724c67b01ae4,74,27.9,19.6,70.0
59,6f60018b-aada-4634-943d-82d4774e5de0,20,8.0,12.5,0.0
59,d2967e36-23de-4d65-b045-4a73e6f455e6,38,14.5,17.6,0.0
59,d852161a-373d-42a4-9980-7a458dcfc7d5,20,7.4,8.3,0.0
59,876d454c-e99d-4be7-a75b-9f4285a36999,20,10.8,9.9,0.0
59,fb236a24-6781-4612-961f-360a98ca8330,20,9.0,9.4,0.0
59,662d0d59-b501-4429-97fa-456435c19da6,20,15.1,13.4,0.0
59,34e23d8e-c41c-43d5-ba34-757034160aca,38,13.2,14.9,0.0
59,eb512dc7-6aaf-4a0f-a66f-f525bce2e703,74,19.9,18.4,0.0
59,406d00d9-974b-43bc-ad5d-4cb06fd46d88,74,28.6,16.5,80.0
59,2b657159-6815-42a7-bcee-c8045428428e,74,25.5,18.2,0.0
59,d5a267c1-7032-4721-ac90-cd2254fcd309,3,24.0,17.4,0.0
59,2080014e-fc60-4135-a424-6b324cd96bf8,3,22.9,17.1,0.0
59,dc0fe416-9f43-423b-bdc4-32100838f257,13,7.6,10.7,0.0
59,265b7560-6ddf-4785-944f-0c53b4f4460f,74,14.5,17.3,0.0
59,afa66a48-68b9-4f8a-b61a-b62da5001ed3,20,12.5,14.3,0.0
59,a88ca852-e922-4697-92c6-18d8df091fda,38,17.9,17.5,64.0
59,641c0e85-ebd1-4fb1-a321-67920e0a6f7a,20,9.8,11.7,0.0
59,79860daa-73c4-4326-abbc-48d15c82cef4,38,9.6,11.9,0.0
59,d461e745-e6f6-4d82-abc1-e2ead923ee02,38,8.8,10.7,0.0
59,3f8e56b4-8781-4b06-a957-b47ce441184e,20,9.1,12.6,0.0
59,f101573c-8b07-4797-8918-dd7826694c13,20,7.2,7.0,0.0
59,7e3af763-e735-4761-a3b3-5eb755bfd7eb,38,13.0,16.0,0.0
59,82efe40c-924b-46f4-82c1-06b8a13b90d1,20,10.1,10.7,0.0
59,a692f162-5264-4124-9ce7-84d65b2fd24c,20,12.9,12.9,0.0
59,70a6416b-776c-49c8-854f-334398f1b96c,20,15.8,14.3,0.0
59,f3800c26-548b-437c-ae05-217fca3a12e7,38,7.9,11.1,0.0
59,ab1573c2-9932-40a1-af7f-b576db58caef,13,7.8,10.6,0.0
59,36a94a49-4777-4476-8bb2-5aef9a0832c1,13,8.2,8.2,0.0
59,dcc9038b-82ce-4047-ab7e-9f9d3de39484,38,8.4,13.5,0.0
59,f17f5d8a-77bc-4c94-a5aa-2ba319e6ff80,38,8.7,14.2,0.0
59,ab35711e-7bb2-404c-aa58-f96b30679798,38,8.5,13.6,0.0
59,45fee745-4c4e-4dbc-bfb9-123b9669b965,38,9.8,13.7,0.0
59,18dd0ae4-a6ab-497f-9c30-757b38b14f1d,38,8.9,13.1,0.0
59,4dba4993-19de-434d-a5d9-6b614a2beea5,38,10.9,14.4,0.0
59,708897e3-fc75-4f3e-a1f6-3894de430dd6,38,8.5,14.5,0.0
59,4ca0ef9f-240b-4792-abb8-edd9ba3f2ca2,38,11.2,15.3,0.0
59,e00e3270-7418-4f85-9784-e861d09ebdff,38,16.9,16.0,77.0
59,a02a5e81-0faa-4821-a14f-45b3d9f833c6,38,13.1,15.7,0.0
59,9fe8476c-1420-4daf-a348-cc55a8f80c0e,20,10.3,11.7,0.0
59,d23eebd7-1133-4a02-af9d-92f844aa6da0,20,10.1,12.2,0.0
59,01cd7656-85ed-4227-8355-5a6056ec1d86,20,12.1,14.0,0.0
59,ce0a6d09-c10c-49f8-9381-a384beea30c9,20,11.9,11.1,0.0
59,5bf31032-85e2-45a4-ab43-6cd6b0b8b92c,20,11.5,11.7,0.0
59,f1ba350b-a50f-468f-8562-42105e67b6d8,74,12.1,15.6,0.0
59,07d63c80-622d-428e-953f-c1247f48eadc,74,16.0,16.3,0.0
59,fc846781-a3f9-40bc-9a27-b5e975372109,74,10.0,16.0,0.0
59,c11ed493-cb69-47a6-b025-d434132f0aab,74,10.5,17.4,0.0
59,a0b01289-b186-438c-a4f8-1b33886182a5,20,7.5,12.1,0.0
59,300f45b2-fad7-480d-9907-41ad8f292a27,20,8.2,9.9,0.0
59,ebb147cf-897f-4d31-a184-ac3be02b5904,20,8.7,10.0,0.0
59,c1553807-69a0-47cb-9e28-a83883860ef9,3,26.7,17.6,0.0
59,dcf71788-b67f-4779-827a-61859b39c1e2,3,24.3,19.8,0.0
59,90542c73-b858-4551-a9b3-52a2feab714e,20,10.4,13.1,0.0
59,c9021612-0c46-4049-9abf-83aadb483649,38,10.5,14.5,0.0
59,9cb67fea-d024-4359-89c2-2e99a1d11645,38,9.9,14.1,0.0
59,4c10b52b-9dce-4c77-8b1f-59669997e7b1,13,11.0,10.4,0.0
59,5ff84309-144a-4533-a1b9-b828048986e7,13,11.4,13.2,0.0
59,f5e45549-7e23-413a-a6af-17275b9eccdc,13,19.0,16.2,0.0
59,b001f16d-7b05-4426-9d07-e75934cc73dc,13,7.5,7.2,0.0
59,cc55f2f1-00d3-4889-8170-e5c918ebee7e,13,12.9,11.8,0.0
59,aa69c57e-7f37-4d49-a05c-3c467c5a3e6d,38,7.7,13.6,0.0
59,341e755e-6d7d-4549-99d0-2122dfcc5d55,74,24.6,18.5,0.0
59,70b765cb-d0db-47af-b5f5-417c2686acd2,74,19.7,18.0,0.0
59,1e0d2341-4aee-49bb-ab36-d8ecb7b36d09,74,21.8,18.4,0.0
59,2427919e-ec32-47c4-a6b0-0486424ddd39,20,8.6,9.1,0.0
59,4ccc7a19-8c75-4723-8b6b-b6596b275700,20,15.4,14.9,0.0
59,4f6f48e2-879b-4708-904c-04e7097e4139,38,14.4,15.9,0.0
59,1ed973f4-f7f8-4a32-acf9-d5c36270397d,20,8.7,10.0,0.0
59,c86d6f5f-8e05-43d6-b95f-885770e85fa7,38,15.6,18.6,0.0
59,70920e2e-1190-45dd-b139-1da392eda7ac,38,9.5,11.7,0.0
59,d9efb73d-3700-4fbc-a923-323ad0e4a2e8,38,11.1,16.2,0.0
59,9b516e96-9b95-40d7-89e6-425e80ff03f1,38,11.8,14.3,0.0
59,b303aa94-62cf-4ae5-8ef6-8fccff842ecc,38,7.3,14.2,0.0
59,067765cb-ae03-43f4-9b85-418060f57763,38,9.3,12.6,0.0
59,6adb0954-ad46-49a3-a5d8-b1bab574b465,20,8.9,10.0,0.0
59,8dea82e1-1c8e-4d2b-8242-ccbbf6205b6e,20,13.3,12.9,0.0
59,d51d925d-d51b-4af9-9410-36935100968b,20,10.4,9.6,0.0
59,f8be091e-0e16-4811-8647-853319f9ae89,74,25.2,18.7,0.0
59,e2994012-2090-46a0-bb7f-4b59e6ce9e04,20,10.0,11.8,0.0
59,a05c4683-f96f-438d-ae19-b72f46aa84cd,20,8.0,11.6,0.0
59,d9db845d-ef16-446f-ba7f-438162b13abf,74,21.5,18.8,0.0
59,d0e37a76-7278-4406-b81b-0b6da741077b,20,8.4,8.8,0.0
59,97390051-9865-4607-a1da-391706d32c2a,20,9.0,10.7,0.0
59,8e4dfc68-fc11-440c-bec4-12f09c84b523,20,11.0,11.3,0.0
59,632ec2df-8add-48e2-94cf-84f846b30164,20,8.6,11.4,0.0
59,0a539910-1cfe-4228-a843-1f9add8bcce4,74,13.3,17.7,0.0
59,06ca5310-f245-4e1e-be7a-b8a5dcbf48ad,20,13.1,14.0,0.0
59,42b110f1-0fd1-47e2-bf97-f0d0391d6bfa,38,7.1,12.2,0.0
59,5480e20e-a794-49a8-9525-02e4bc2b6766,38,8.5,13.5,0.0
59,458748b4-e9e7-4cb3-a268-97da2ad28d1a,38,15.2,16.2,0.0
59,f0624b9c-9f07-46d6-b5fc-711663aa7cf0,38,9.2,12.3,0.0
59,6cff129e-9ec5-42db-957b-a6751aab4fc8,38,7.6,11.8,0.0
59,165903bb-7ed3-4f78-a10d-374bb18f65b5,20,11.8,11.2,0.0
59,46b39772-9375-4c75-be64-252ff778d150,20,12.6,11.6,0.0
59,53454421-1209-434c-9301-8b761633afd8,74,11.3,14.7,0.0
59,e335b710-f37f-41af-bf98-cf73c2f9a9d6,20,10.4,8.2,0.0
59,58b35b03-ac94-4ec5-9efb-8df2eed346e9,38,13.1,16.8,0.0
59,154277c9-0358-4a00-8d00-76ed8ceda844,74,16.3,18.3,0.0
59,991296ba-c982-4b8c-b67f-86373d3b6352,20,8.7,10.9,0.0
59,35372cec-9f86-470c-b19d-bd66f9aa673f,20,8.9,9.8,0.0
6,9f6a8ced-d62a-44ba-8f6f-a5d82844441c,3,10.8,10.4,0.0
6,67afc8bb-7fb4-4eef-8f60-537abad7636e,3,12.8,11.4,0.0
6,ecfa7ffe-47e3-47c7-a8d3-370879bdb0f0,3,11.3,10.4,0.0
6,020d7f28-829a-488b-952d-c50aab2005a1,3,7.7,9.2,0.0
6,fe7471ef-8116-41dc-8b24-378b6f60fe16,3,8.0,9.5,0.0
6,1198b30d-c81c-4dd4-8b06-cb33ff83ac13,3,7.6,7.4,0.0
6,6341d07b-ed85-48c2-b5c9-d15f24b2b068,3,14.3,10.0,0.0
6,c6078673-a49f-4e3c-a0a6-45a1a713c881,3,14.6,10.0,18.0
6,c15f1f34-918c-4fb0-9e1d-137be78faf58,3,13.3,10.7,0.0
6,7bc7848e-8f8d-409d-b158-b549e03e0f1b,3,12.1,10.0,0.0
6,c3e4d509-c6cd-44f5-97d4-6b268fc751aa,3,12.1,9.6,0.0
6,7b45d96f-d29a-4188-b491-60457a1b22dd,3,14.0,10.8,0.0
6,d15e952d-abe0-4c5a-b6b2-b26aa00a1232,3,12.7,11.5,0.0
6,e6d73e6e-ce97-4ed7-bda7-9968dd92e0dd,3,7.6,9.0,0.0
6,5f223095-cf9d-4163-938c-85162df12cff,3,12.5,10.4,0.0
6,396044a9-81e5-472f-943e-6faa84078d5f,3,12.1,8.5,0.0
6,5b6b5abd-b172-4d92-9760-41e45ebc8c17,3,13.1,10.1,0.0
6,c101371f-b94a-4f1d-a8bc-333856ac6205,3,10.0,10.0,0.0
6,363dd802-e2d4-4d6a-a531-0497ae0c3178,3,13.2,10.7,0.0
6,04166c04-6ea5-4355-a344-548fe99d5db8,3,11.7,10.4,0.0
6,50c4fd13-77c4-4eee-8d0e-a4a8f8f967a4,3,9.9,9.1,0.0
6,795ac3f8-0478-4bab-861a-4741e6afc359,3,8.3,9.6,0.0
6,cfebdf61-31ee-4c0e-aa73-f5bb35d59ff4,13,9.7,8.0,0.0
6,03e3af7b-fed7-42cc-87f4-1aca94647e96,3,11.9,10.3,0.0
6,faa85115-1cdf-4bcb-b7a8-b3ab46940471,3,10.9,10.9,0.0
6,7cefdeaf-3839-4c1d-bc19-8a6d994fff89,3,11.3,10.7,0.0
6,dabfd614-6a63-4cd3-9120-efcc89afc428,3,12.6,9.5,0.0
6,0eb105f9-a2b6-4f0e-a271-0ff1cfef7fb0,3,14.0,10.8,0.0
6,8e35ca6f-93e1-4f5a-bd76-97971f879af6,3,12.2,10.5,0.0
6,7c7b7438-705b-487d-9a97-76fa100fc938,3,11.6,10.1,0.0
6,b7c25e12-3378-4166-9750-fbe48e5528b1,3,9.6,9.8,0.0
6,22e4d0b9-764c-4669-98e8-44567319b38b,3,12.2,10.8,0.0
6,ef76cbb4-9f84-4155-9d35-c09b0f046567,3,12.4,9.8,0.0
6,500c4772-a6a4-4a20-aa34-4eee2abb7f87,13,9.6,7.1,0.0
6,349317c5-a64d-46ba-9595-1153361cae00,3,11.1,7.2,0.0
6,128ead76-474f-4b9e-83a2-023347ef3904,13,8.1,7.2,0.0
6,31a9c115-4141-4d31-8cda-877da41f15e5,3,7.1,7.3,0.0
6,7e344628-9f98-447e-861f-a5defb1df563,3,9.8,10.1,0.0
6,2ba8dcc5-d512-4677-816b-2f22883aff61,3,12.2,9.9,0.0
6,638eda1d-49f8-4ba7-8c27-6fd38644097f,3,8.8,9.3,0.0
6,b0e315e4-6973-4c59-baf6-bb3705d0d011,13,8.8,7.6,0.0
6,b9161477-27bb-4b77-9e4e-08f0992fa701,3,12.4,7.3,0.0
6,858979ad-8ef6-44dc-90f2-d1fae05628d6,13,7.8,5.9,0.0
6,10a12b0c-a6ab-4e73-8d9d-376ce7b28240,3,13.0,9.8,18.0
6,e1b3cb1f-56be-46cc-ab70-9c93fd2ac995,3,15.3,8.8,17.0
6,f930fbce-05fe-435e-861b-bf0b79548d78,13,7.2,7.0,0.0
6,4b139be7-958b-432d-b3db-79a25ca11f20,3,13.0,10.1,0.0
6,8efd707f-d3ab-44c8-b132-2cea469d2b21,3,12.3,10.6,0.0
6,a97b2216-e9a9-4448-b466-15639d3e8add,13,9.8,7.6,0.0
6,d05ce7a5-e6ea-4a73-a4ee-cc1360596bb9,3,12.7,10.2,0.0
6,cf68cc67-c710-4d01-a051-5097d0f315bc,13,7.4,6.1,0.0
6,db147769-a384-4d2f-bc6a-d37ee651611c,3,13.2,9.4,0.0
6,c71dfd39-dcbf-44a2-b37b-09887f1b824d,13,9.7,7.6,0.0
6,1047db90-92ad-4f1c-af84-19d88e6e8454,13,8.7,6.8,0.0
6,e95c210c-e2a0-4a2e-8594-ad8d3247e5e5,3,10.8,9.2,0.0
6,598de662-fbc6-4d7e-970f-c56e9fb9dc88,3,13.8,11.0,0.0
6,368901dc-bfdd-4f1d-9248-d882299c8539,13,8.3,7.3,0.0
6,d00bf3ed-aa14-4d55-8262-0e353b8cccf9,13,10.0,7.1,18.0
6,88f0f16e-c3f9-466e-be02-a36d417507df,13,8.2,7.0,0.0
6,98a37323-69c8-4e92-a246-8e5a7bbe6432,13,9.2,7.2,0.0
6,ec78caf2-acaa-466e-9bfe-fea341bdb517,3,12.0,8.1,0.0
6,94ecfb53-73fa-46f3-a782-fd39f76f3be8,13,9.3,6.4,0.0
6,ddf0523c-4768-4dce-b015-68a092ee0e25,13,8.0,6.3,0.0
60,598ed116-300e-4e73-9545-5c8330c5fd21,13,14.1,9.5,0.0
60,e4319b28-3134-46a1-b17b-b81791c21973,3,21.7,12.0,0.0
60,92c680b6-d497-45d2-a439-1983824b383e,13,7.4,6.4,0.0
60,6b6633a1-8f83-4784-aee5-cd659153ad0a,38,17.6,12.2,0.0
60,488f2b95-7c0b-45a7-a9fe-190a39f6f23c,38,9.6,11.8,0.0
60,09fb866e-92d4-451b-9e11-f2d8a827fb68,38,11.7,11.8,0.0
60,6cc322c0-76bc-46d5-ad37-825d28cf5521,38,11.6,12.3,0.0
60,cdb692ba-ce17-443e-b0ff-348bc1b13000,38,14.2,12.9,0.0
60,70e93d4c-2373-4db3-8522-aa64d6e310da,38,8.7,7.4,0.0
60,7acb72d1-5625-402e-b0e4-6c21cd6be9cc,3,24.1,16.2,0.0
60,4b1df758-c54f-490b-85a0-bc172cbd1697,3,16.7,12.9,0.0
60,cbf46726-077e-45d4-bdc2-eee4ca30d35b,13,17.5,13.3,0.0
60,2272598f-2b9e-4418-a761-e0162cae79ce,38,11.9,12.3,0.0
60,54a71426-3be8-439a-ada9-fe8273cdd0cc,13,17.3,12.9,0.0
60,10040e27-f599-47fd-8e9d-247882b8b14c,13,10.2,9.0,0.0
60,9b6e4dc6-18b4-4f67-b7cb-c949371a3b80,13,18.7,15.1,0.0
60,dedcedbb-39f4-44c2-ae71-4127e25f0190,13,21.6,12.0,0.0
60,f2fba66d-aec2-47ef-90d2-3081c7fc946e,13,13.8,10.7,0.0
60,012325ae-fdb4-4236-b741-9776dfb7712e,13,18.8,14.7,0.0
60,1a413fe8-79f6-4945-abe0-cf300c2210f0,13,9.1,9.6,0.0
60,9941eaab-65b2-44d3-b477-51470f4f79cd,13,7.8,6.9,0.0
60,ebe60aed-55be-4bf5-92b1-f74761093674,13,25.8,16.6,0.0
60,e6da55a7-7dd4-434a-8567-afd2a40186ba,13,7.4,6.6,0.0
60,d19a8ef9-6b89-44ca-8969-66de6c43ca36,20,9.2,7.9,0.0
